Gene ID	Gene Type
ENSG00000279077.1	TEC
ENSG00000131196.17	protein_coding
ENSG00000279637.1	TEC
ENSG00000286186.1	lncRNA
ENSG00000275186.1	lncRNA
ENSG00000279981.1	TEC
ENSG00000279397.1	TEC
ENSG00000286296.1	lncRNA
ENSG00000267287.1	lncRNA
ENSG00000267409.1	lncRNA
ENSG00000178412.4	lncRNA
ENSG00000274828.1	lncRNA
ENSG00000060069.16	protein_coding
ENSG00000266901.1	lncRNA
ENSG00000266924.1	lncRNA
ENSG00000267780.2	lncRNA
ENSG00000178342.4	protein_coding
ENSG00000278075.1	lncRNA
ENSG00000122490.19	protein_coding
ENSG00000287879.1	lncRNA
ENSG00000226742.4	protein_coding
ENSG00000141759.15	protein_coding
ENSG00000267127.7	protein_coding
ENSG00000101546.13	protein_coding
ENSG00000261126.7	lncRNA
ENSG00000101544.9	protein_coding
ENSG00000267270.6	lncRNA
ENSG00000178184.16	protein_coding
ENSG00000278000.1	lncRNA
ENSG00000267251.2	lncRNA
ENSG00000282542.1	TEC
ENSG00000282798.1	TEC
ENSG00000282807.3	lncRNA
ENSG00000283801.1	miRNA
ENSG00000282591.1	lncRNA
ENSG00000176695.8	protein_coding
ENSG00000282535.1	lncRNA
ENSG00000282508.2	lncRNA
ENSG00000222329.1	snRNA
ENSG00000282393.1	lncRNA
ENSG00000141934.10	protein_coding
ENSG00000105556.11	protein_coding
ENSG00000267124.2	lncRNA
ENSG00000105549.10	protein_coding
ENSG00000286667.1	lncRNA
ENSG00000267443.2	lncRNA
ENSG00000183186.8	protein_coding
ENSG00000129946.10	protein_coding
ENSG00000181781.9	protein_coding
ENSG00000099866.15	protein_coding
ENSG00000266933.2	lncRNA
ENSG00000141933.9	protein_coding
ENSG00000099804.9	protein_coding
ENSG00000197540.8	protein_coding
ENSG00000267751.5	lncRNA
ENSG00000172270.19	protein_coding
ENSG00000099822.3	protein_coding
ENSG00000099821.14	protein_coding
ENSG00000261204.1	lncRNA
ENSG00000070388.11	protein_coding
ENSG00000070423.18	protein_coding
ENSG00000267666.2	lncRNA
ENSG00000070404.10	protein_coding
ENSG00000185198.11	protein_coding
ENSG00000099864.18	protein_coding
ENSG00000099812.9	protein_coding
ENSG00000272473.1	lncRNA
ENSG00000267530.3	lncRNA
ENSG00000011304.20	protein_coding
ENSG00000284361.1	miRNA
ENSG00000129951.18	protein_coding
ENSG00000263414.1	miRNA
ENSG00000172232.10	protein_coding
ENSG00000196415.10	protein_coding
ENSG00000197561.7	protein_coding
ENSG00000197766.7	protein_coding
ENSG00000175221.15	protein_coding
ENSG00000207507.1	snRNA
ENSG00000198858.10	protein_coding
ENSG00000116014.10	protein_coding
ENSG00000116017.11	protein_coding
ENSG00000267159.2	lncRNA
ENSG00000275162.1	lncRNA
ENSG00000065268.10	protein_coding
ENSG00000266990.1	lncRNA
ENSG00000116032.5	protein_coding
ENSG00000182087.14	protein_coding
ENSG00000274177.1	lncRNA
ENSG00000207357.1	snRNA
ENSG00000064666.15	protein_coding
ENSG00000279753.1	TEC
ENSG00000064687.12	protein_coding
ENSG00000180448.10	protein_coding
ENSG00000099817.12	protein_coding
ENSG00000167468.16	protein_coding
ENSG00000064932.16	protein_coding
ENSG00000118046.15	protein_coding
ENSG00000099625.13	protein_coding
ENSG00000267778.1	lncRNA
ENSG00000099624.8	protein_coding
ENSG00000167470.12	protein_coding
ENSG00000099622.14	protein_coding
ENSG00000267493.3	lncRNA
ENSG00000228300.14	protein_coding
ENSG00000099617.4	protein_coding
ENSG00000267372.2	lncRNA
ENSG00000160953.16	protein_coding
ENSG00000279488.1	TEC
ENSG00000267755.1	lncRNA
ENSG00000115286.20	protein_coding
ENSG00000280486.2	lncRNA
ENSG00000248015.7	lncRNA
ENSG00000130005.12	protein_coding
ENSG00000071626.16	protein_coding
ENSG00000115268.9	protein_coding
ENSG00000268798.1	lncRNA
ENSG00000115266.11	protein_coding
ENSG00000267317.2	lncRNA
ENSG00000119559.16	protein_coding
ENSG00000115257.15	protein_coding
ENSG00000115255.11	protein_coding
ENSG00000185761.11	protein_coding
ENSG00000267092.2	lncRNA
ENSG00000185988.13	protein_coding
ENSG00000181588.16	protein_coding
ENSG00000239367.2	misc_RNA
ENSG00000071655.18	protein_coding
ENSG00000279009.1	TEC
ENSG00000267059.2	protein_coding
ENSG00000127540.12	protein_coding
ENSG00000071564.16	protein_coding
ENSG00000252933.1	snRNA
ENSG00000275642.1	misc_RNA
ENSG00000267073.1	lncRNA
ENSG00000205922.4	protein_coding
ENSG00000130270.16	protein_coding
ENSG00000079313.15	protein_coding
ENSG00000267007.1	lncRNA
ENSG00000284216.1	miRNA
ENSG00000267244.5	lncRNA
ENSG00000267125.2	lncRNA
ENSG00000129911.9	protein_coding
ENSG00000267141.1	lncRNA
ENSG00000261526.2	lncRNA
ENSG00000267232.1	lncRNA
ENSG00000129968.15	protein_coding
ENSG00000227500.10	protein_coding
ENSG00000213638.6	protein_coding
ENSG00000133275.16	protein_coding
ENSG00000180846.8	lncRNA
ENSG00000133243.9	protein_coding
ENSG00000267283.1	lncRNA
ENSG00000279653.1	TEC
ENSG00000099875.14	protein_coding
ENSG00000172081.14	protein_coding
ENSG00000099840.13	protein_coding
ENSG00000065000.18	protein_coding
ENSG00000104885.18	protein_coding
ENSG00000267122.1	lncRNA
ENSG00000104886.11	protein_coding
ENSG00000221411.1	miRNA
ENSG00000284129.1	miRNA
ENSG00000104897.10	protein_coding
ENSG00000104899.7	protein_coding
ENSG00000284272.1	miRNA
ENSG00000167476.10	protein_coding
ENSG00000104904.12	protein_coding
ENSG00000273734.1	protein_coding
ENSG00000188305.6	protein_coding
ENSG00000220008.3	protein_coding
ENSG00000286880.1	lncRNA
ENSG00000130332.15	protein_coding
ENSG00000005206.17	protein_coding
ENSG00000178297.13	protein_coding
ENSG00000099800.8	protein_coding
ENSG00000176619.13	protein_coding
ENSG00000283728.1	miRNA
ENSG00000267201.1	lncRNA
ENSG00000099860.9	protein_coding
ENSG00000252962.1	snRNA
ENSG00000176533.13	protein_coding
ENSG00000263974.2	misc_RNA
ENSG00000267412.1	lncRNA
ENSG00000277904.1	miRNA
ENSG00000267214.1	lncRNA
ENSG00000267749.1	lncRNA
ENSG00000276097.1	lncRNA
ENSG00000176490.5	protein_coding
ENSG00000267001.1	protein_coding
ENSG00000286460.1	lncRNA
ENSG00000261342.1	lncRNA
ENSG00000141873.11	protein_coding
ENSG00000104969.10	protein_coding
ENSG00000172009.15	protein_coding
ENSG00000172006.11	protein_coding
ENSG00000186300.12	protein_coding
ENSG00000267063.1	lncRNA
ENSG00000287766.1	lncRNA
ENSG00000172000.7	protein_coding
ENSG00000171970.13	protein_coding
ENSG00000253392.3	lncRNA
ENSG00000175691.9	protein_coding
ENSG00000279452.1	TEC
ENSG00000104953.20	protein_coding
ENSG00000065717.15	protein_coding
ENSG00000267469.1	lncRNA
ENSG00000104964.14	protein_coding
ENSG00000088256.9	protein_coding
ENSG00000267139.1	lncRNA
ENSG00000267688.1	lncRNA
ENSG00000060558.3	protein_coding
ENSG00000267551.3	lncRNA
ENSG00000125910.5	protein_coding
ENSG00000125912.11	protein_coding
ENSG00000161082.13	protein_coding
ENSG00000267448.6	lncRNA
ENSG00000141905.19	protein_coding
ENSG00000280103.1	TEC
ENSG00000279599.1	TEC
ENSG00000095932.6	protein_coding
ENSG00000284638.1	protein_coding
ENSG00000129932.8	protein_coding
ENSG00000105325.14	protein_coding
ENSG00000252408.1	snoRNA
ENSG00000161091.13	protein_coding
ENSG00000183397.5	protein_coding
ENSG00000267436.1	lncRNA
ENSG00000267231.1	lncRNA
ENSG00000279590.1	TEC
ENSG00000064961.19	protein_coding
ENSG00000179855.8	protein_coding
ENSG00000006638.11	protein_coding
ENSG00000226800.5	lncRNA
ENSG00000105298.14	protein_coding
ENSG00000186111.9	protein_coding
ENSG00000267304.1	lncRNA
ENSG00000105289.15	protein_coding
ENSG00000011132.12	protein_coding
ENSG00000267205.1	lncRNA
ENSG00000267138.1	lncRNA
ENSG00000183617.5	protein_coding
ENSG00000173976.15	protein_coding
ENSG00000007264.15	protein_coding
ENSG00000105278.11	protein_coding
ENSG00000167654.18	protein_coding
ENSG00000266627.2	misc_RNA
ENSG00000077009.13	protein_coding
ENSG00000167657.14	protein_coding
ENSG00000283928.1	miRNA
ENSG00000167658.16	protein_coding
ENSG00000206775.1	snoRNA
ENSG00000105229.7	protein_coding
ENSG00000178951.9	protein_coding
ENSG00000268670.1	lncRNA
ENSG00000126934.13	protein_coding
ENSG00000278007.1	misc_RNA
ENSG00000060566.14	protein_coding
ENSG00000077463.15	protein_coding
ENSG00000089847.12	protein_coding
ENSG00000105246.6	protein_coding
ENSG00000280247.1	TEC
ENSG00000105248.16	protein_coding
ENSG00000105251.10	protein_coding
ENSG00000167664.8	protein_coding
ENSG00000105255.11	protein_coding
ENSG00000178078.11	protein_coding
ENSG00000269425.1	lncRNA
ENSG00000008382.15	protein_coding
ENSG00000269807.1	lncRNA
ENSG00000269318.1	lncRNA
ENSG00000141985.9	protein_coding
ENSG00000267980.1	lncRNA
ENSG00000167670.16	protein_coding
ENSG00000267255.1	lncRNA
ENSG00000167671.12	protein_coding
ENSG00000266437.1	miRNA
ENSG00000267030.1	lncRNA
ENSG00000280239.1	TEC
ENSG00000267769.1	lncRNA
ENSG00000267011.5	lncRNA
ENSG00000167674.15	protein_coding
ENSG00000167676.4	protein_coding
ENSG00000214456.8	protein_coding
